Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2020-03-23,The League of Gentlemen's Apocalypse,2005,https://boxd.it/12Dxwj,3,,,2020-03-23
2020-03-25,Knives Out,2019,https://boxd.it/12KdBd,3,,,2020-03-25
2020-03-25,Life Is Sweet,1990,https://boxd.it/12POW3,4,,,2020-03-25
2020-03-26,Fitzcarraldo,1982,https://boxd.it/12UZa5,4.5,,,2020-03-26
2020-03-26,Battleship Potemkin,1925,https://boxd.it/12W5ZZ,4,,,2020-03-26
2020-03-27,The Invisible Man,2020,https://boxd.it/131Ckb,3,,,2020-03-27
2020-03-30,A Snake of June,2002,https://boxd.it/13jYWn,4,,,2020-03-30
2020-04-01,Patton Oswalt: Annihilation,2017,https://boxd.it/13CmLp,,,,2020-04-01
2020-04-01,Ghost World,2001,https://boxd.it/13Dv3N,4,,,2020-04-01
2020-04-02,Tokyo Story,1953,https://boxd.it/13L6wV,4.5,,,2020-04-02
2020-04-07,Supersonic,2016,https://boxd.it/14q6Gt,3.5,,,2020-04-07
2020-04-11,Stop Making Sense,1984,https://boxd.it/14Sxfv,5,Yes,,2020-04-11
2020-04-12,Maggie Simpson in Playdate with Destiny,2020,https://boxd.it/1502RJ,1,,,2020-04-12
2020-04-15,Forced Hilarity,2001,https://boxd.it/15rsMp,,,,2020-04-15
2020-04-16,Dead Man's Shoes,2004,https://boxd.it/15y1AZ,4,,,2020-04-16
2020-04-17,Nubes,1969,https://boxd.it/15H3Np,,,,2020-04-17
2020-04-23,Good Morning,2007,https://boxd.it/16qjQT,,,,2020-04-23
2020-04-23,Magicians,2007,https://boxd.it/16qFal,3.5,,,2020-04-23
2020-04-25,Shallow Grave,1994,https://boxd.it/16CFij,3,,,2020-04-25
2020-04-27,Bad Trip,2021,https://boxd.it/16UR8B,3.5,,,2020-04-27
2020-04-27,Manufractur,1985,https://boxd.it/16V775,,,,2020-04-27
2020-04-27,A Colt Is My Passport,1967,https://boxd.it/16VPi7,4,,,2020-04-27
2020-04-29,"I Graduated, But...",1929,https://boxd.it/179Ahr,,,,2020-04-29
2020-05-01,Cure,1997,https://boxd.it/17q65f,4.5,,,2020-05-01
2020-05-03,Bombshell,2019,https://boxd.it/17yZgj,2.5,,,2020-05-03
2020-05-03,Unbalance,2006,https://boxd.it/17Hz2t,,,,2020-05-03
2020-05-04,Rogue One: A Star Wars Story,2016,https://boxd.it/17NBNN,3.5,Yes,w/ angus,2020-05-04
2020-05-05,Bezhin Meadow: Sequences from an Unfinished Film,1968,https://boxd.it/17VGDz,,,,2020-05-05
2020-05-06,My Neighbor Totoro,1988,https://boxd.it/1831ep,4.5,Yes,,2020-05-06
2020-05-07,Mobile Suit Gundam I,1981,https://boxd.it/18aRlV,3.5,,,2020-05-07
2020-05-09,Taxi,2015,https://boxd.it/18nOWb,4,,,2020-05-09
2020-05-09,Leaving Las Vegas,1995,https://boxd.it/18pbfB,4,,,2020-05-09
2020-05-11,Patlabor: The Movie,1989,https://boxd.it/18xTWl,4,,,2020-05-11
2020-05-11,The Matrix,1999,https://boxd.it/18FDN9,4,Yes,,2020-05-11
2020-05-13,Mobile Suit Gundam II: Soldiers of Sorrow,1981,https://boxd.it/18Txnx,4,,,2020-05-13
2020-05-17,City on Fire,1987,https://boxd.it/19jXoj,4,,,2020-05-17
2020-05-20,Charlie Brooker's Antiviral Wipe,2020,https://boxd.it/19EU6X,,,,2020-05-19
2020-05-21,The Stanford Prison Experiment,2015,https://boxd.it/19Mwzd,2.5,,,2020-05-21
2020-05-22,Shrek Forever After,2010,https://boxd.it/19UlH7,2,Yes,,2020-05-22
2020-05-23,Alien,1979,https://boxd.it/1a1mFv,5,Yes,,2020-05-23
2020-05-29,Lord of the Flies,1963,https://boxd.it/1aGJvb,3,,,2020-05-29
2020-06-04,Spirited Away,2001,https://boxd.it/1bj0MJ,5,Yes,,2020-06-04
2020-06-04,Halloween,2018,https://boxd.it/1bl2gT,3.5,,,2020-06-04
2020-06-19,The Iron Giant,1999,https://boxd.it/1cV45z,4,,,2020-06-19
2020-06-20,BlacKkKlansman,2018,https://boxd.it/1cW9Xt,3.5,,,2020-06-20
2020-06-26,Superbad,2007,https://boxd.it/1dBSm5,4,,,2020-06-26
2020-06-27,Irresistible,2020,https://boxd.it/1dI1Gb,2.5,,,2020-06-27
2020-06-28,"South Park: Bigger, Longer & Uncut",1999,https://boxd.it/1dIIAb,3.5,Yes,w/ angus,2020-06-28
2020-07-03,Inside Out,2015,https://boxd.it/1ehozd,3,Yes,,2020-07-03
2020-07-04,Mobile Suit Gundam Thunderbolt: December Sky,2016,https://boxd.it/1enf19,4,,,2020-07-04
2020-07-05,UHF,1989,https://boxd.it/1ewtIJ,4,Yes,,2020-07-05
2020-07-07,The World's End,2013,https://boxd.it/1eIWav,4,Yes,,2020-07-07
2020-07-08,Mobile Suit Gundam 0080: War in the Pocket,1989,https://boxd.it/1eQRGx,4.5,,,2020-07-08
2020-07-09,Hot Fuzz,2007,https://boxd.it/1eRNwl,4.5,Yes,,2020-07-09
2020-07-16,24 Hour Party People,2002,https://boxd.it/1fIsMt,4,,w/ angus,2020-07-16
2020-07-19,Blade Runner,1982,https://boxd.it/1fZYox,4.5,Yes,,2020-07-19
2020-07-20,Paul,2011,https://boxd.it/1g2r9P,3.5,Yes,,2020-07-20
2020-07-21,Punch-Drunk Love,2002,https://boxd.it/1geyjB,5,Yes,,2020-07-21
2020-07-24,Boogie Nights,1997,https://boxd.it/1gwxX7,4,,,2020-07-24
2020-07-24,Shaun of the Dead,2004,https://boxd.it/1gwVRd,5,Yes,,2020-07-24
2020-07-24,Anima,2019,https://boxd.it/1gx90H,,,,2020-07-24
2020-07-25,The Master,2012,https://boxd.it/1gACxh,4,,,2020-07-25
2020-07-25,Magnolia,1999,https://boxd.it/1gDicJ,5,,,2020-07-25
2020-07-26,The Big Lebowski,1998,https://boxd.it/1gGHCj,5,Yes,,2020-07-26
2020-07-27,Hard Eight,1996,https://boxd.it/1gPWA1,4,,,2020-07-27
2020-07-28,The Graduate,1967,https://boxd.it/1gXw4T,4.5,,,2020-07-28
2020-07-28,Rushmore,1998,https://boxd.it/1gXWNZ,4.5,Yes,,2020-07-28
2020-07-29,There Will Be Blood,2007,https://boxd.it/1h3Ovv,5,Yes,,2020-07-29
2020-07-30,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/1h7hBj,4.5,Yes,,2020-07-30
2020-07-30,T2 Trainspotting,2017,https://boxd.it/1h8iXx,2.5,,,2020-07-30
2020-07-30,Kill Bill: Vol. 1,2003,https://boxd.it/1h9JC9,4.5,Yes,,2020-07-30
2020-08-01,Riki-Oh: The Story of Ricky,1991,https://boxd.it/1hgqsj,4,,,2020-08-01
2020-08-01,Roger & Me,1989,https://boxd.it/1hkbrj,4,,,2020-08-01
2020-08-01,Aliens,1986,https://boxd.it/1hlG69,4.5,Yes,,2020-08-01
2020-08-01,Fargo,1996,https://boxd.it/1hm03p,5,Yes,,2020-08-01
2020-08-02,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/1hmf35,4.5,Yes,,2020-08-02
2020-08-02,The Godfather,1972,https://boxd.it/1hqhQh,4,,,2020-08-02
2020-08-02,Raging Bull,1980,https://boxd.it/1hrQZP,4.5,,,2020-08-02
2020-08-03,Lost in Translation,2003,https://boxd.it/1hznFd,5,Yes,,2020-08-03
2020-08-04,The Truman Show,1998,https://boxd.it/1hFk0j,4,Yes,,2020-08-04
2020-08-05,Patton Oswalt: I Love Everything,2020,https://boxd.it/1hIBJV,,,,2020-08-05
2020-08-05,GoodFellas,1990,https://boxd.it/1hLrvv,4,Yes,,2020-08-05
2020-08-05,Anomalisa,2015,https://boxd.it/1hMl7z,4.5,Yes,,2020-08-05
2020-08-06,Election,1999,https://boxd.it/1hQklX,4.5,,,2020-08-06
2020-08-06,Sideways,2004,https://boxd.it/1hRUfX,4.5,Yes,,2020-08-06
2020-08-07,Clerks,1994,https://boxd.it/1hXpbd,4.5,Yes,,2020-08-07
2020-08-07,Clerks II,2006,https://boxd.it/1hXKLV,3.5,Yes,,2020-08-07
2020-08-08,Mother,2009,https://boxd.it/1i2sWL,4,,,2020-08-08
2020-08-08,Fahrenheit 11/9,2018,https://boxd.it/1i3XQL,3.5,,,2020-08-08
2020-08-10,To Kill a Dead Man,1994,https://boxd.it/1ihnmD,,,,2020-08-10
2020-08-10,PNYC: Portishead - Roseland New York,1998,https://boxd.it/1ihYlx,4,,,2020-08-10
2020-08-12,Three Colors: Blue,1993,https://boxd.it/1ivZPV,4,,,2020-08-12
2020-08-13,In the Mouth of Madness,1994,https://boxd.it/1iBFUj,4,Yes,,2020-08-13
2020-08-15,Mallrats,1995,https://boxd.it/1iLIyZ,2,,,2020-08-15
2020-08-15,Star Wars,1977,https://boxd.it/1iNtKv,4,Yes,,2020-08-15
2020-08-15,Chasing Amy,1997,https://boxd.it/1iOfV7,3.5,,,2020-08-15
2020-08-16,Submarine,2010,https://boxd.it/1iSvAH,4,Yes,,2020-08-16
2020-08-17,Jay and Silent Bob Strike Back,2001,https://boxd.it/1j2Ivb,3,Yes,,2020-08-17
2020-08-21,Ghostbusters II,1989,https://boxd.it/1jquej,2,Yes,,2020-08-21
2020-08-22,Tenet,2020,https://boxd.it/1jvYvf,3,,,2020-08-22
2020-08-23,Rainy Dog,1997,https://boxd.it/1jBRLn,3.5,,,2020-08-23
2020-08-25,Clerks,1994,https://boxd.it/1jQMEL,4.5,Yes,,2020-08-25
2020-08-27,Bill & Ted's Excellent Adventure,1989,https://boxd.it/1k0etT,4,Yes,,2020-08-27
2020-08-28,Bill & Ted's Bogus Journey,1991,https://boxd.it/1k8V0h,4,,,2020-08-28
2020-08-30,Bill & Ted Face the Music,2020,https://boxd.it/1kldD1,3,,,2020-08-30
2020-09-08,All That Glitters Is A Maresnest,1990,https://boxd.it/1llggD,4.5,,,2020-09-08
2020-09-15,In the Loop,2009,https://boxd.it/1m5YRb,3.5,,,2020-09-15
2020-09-18,No Country for Old Men,2007,https://boxd.it/1mnOQj,4,,,2020-09-18
2020-09-22,Miller's Crossing,1990,https://boxd.it/1mOh8x,4,,,2020-09-22
2020-09-23,The Day After,1983,https://boxd.it/1mSsDz,2,,,2020-09-23
2020-09-23,Burn After Reading,2008,https://boxd.it/1mTX19,3.5,Yes,,2020-09-23
2020-09-24,Blade Runner,1982,https://boxd.it/1mX10l,5,Yes,,2020-09-24
2020-09-25,The Comedy,2012,https://boxd.it/1n573V,3.5,,,2020-09-25
2020-09-27,Raising Arizona,1987,https://boxd.it/1nhfdj,3.5,Yes,,2020-09-27
2020-09-27,1917,2019,https://boxd.it/1nis5p,4,Yes,w/ dad,2020-09-27
2020-10-01,Shaun of the Dead,2004,https://boxd.it/1nEWd3,5,Yes,,2020-10-01
2020-10-10,Strange Powers: Stephin Merritt and the Magnetic Fields,2011,https://boxd.it/1oyzgb,2.5,,,2020-10-10
2020-10-11,Strike,1925,https://boxd.it/1oJfn9,4,,,2020-10-11
2020-10-11,My Dinner with Andre,1981,https://boxd.it/1oLnMZ,5,Yes,,2020-10-11
2020-10-12,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/1oU7ft,3,Yes,,2020-10-12
2020-10-13,Psycho II,1983,https://boxd.it/1oZURr,3,,,2020-10-13
2020-10-13,Crank,2006,https://boxd.it/1p0GMf,3,,,2020-10-13
2020-10-19,State of Siege,1972,https://boxd.it/1pDTO7,3.5,,,2020-10-19
2020-10-23,Borat Subsequent Moviefilm,2020,https://boxd.it/1q33T7,3,,,2020-10-23
2020-10-24,An Evening with Tim Heidecker,2020,https://boxd.it/1qb2dZ,,,,2020-10-24
2020-11-08,Office Space,1999,https://boxd.it/1rQAvf,4,Yes,,2020-11-08
2020-11-13,Walk Hard: The Dewey Cox Story,2007,https://boxd.it/1slJDz,3,,,2020-11-13
2020-11-14,Snowpiercer,2013,https://boxd.it/1sr2Qn,3.5,,,2020-11-14
2020-11-15,Back to the Future,1985,https://boxd.it/1sz4n9,4.5,Yes,,2020-11-15
2020-11-16,Free Radicals,1979,https://boxd.it/1sHACh,,,,2020-11-16
2020-11-17,Stewart Lee: Carpet Remnant World,2012,https://boxd.it/1sNr6j,,,,2020-11-17
2020-11-18,Back to the Future Part II,1989,https://boxd.it/1sQJW9,3.5,Yes,,2020-11-18
2020-11-18,The Death of Stalin,2017,https://boxd.it/1sT3LJ,3.5,Yes,,2020-11-18
2020-11-20,Hereditary,2018,https://boxd.it/1t1xTJ,4,,,2020-11-20
2020-11-20,Chimes at Midnight,1965,https://boxd.it/1t4ciN,4.5,,,2020-11-20
2020-11-24,The Other Side of the Wind,2018,https://boxd.it/1ttUDl,4,,,2020-11-24
2020-11-27,They'll Love Me When I'm Dead,2018,https://boxd.it/1tLtl1,4,,,2020-11-27
2020-11-28,Wild Strawberries,1957,https://boxd.it/1tTFs5,4.5,,,2020-11-28
2020-11-29,The Life Aquatic with Steve Zissou,2004,https://boxd.it/1u1yuJ,4.5,Yes,,2020-11-29
2020-12-03,Gremlins,1984,https://boxd.it/1utbO3,4,Yes,,2020-12-03
2020-12-07,The Royal Tenenbaums,2001,https://boxd.it/1uSnyr,4.5,Yes,,2020-12-07
2020-12-08,Gremlins 2: The New Batch,1990,https://boxd.it/1v3ewN,4,Yes,,2020-12-08
2020-12-17,Rushmore,1998,https://boxd.it/1w4EAn,4.5,Yes,,2020-12-17
2020-12-24,Home Alone,1990,https://boxd.it/1wWla9,3,Yes,,2020-12-24
2020-12-26,Wonder Woman 1984,2020,https://boxd.it/1xf6PT,2,,w/ dad,2020-12-26
2020-12-29,Soul,2020,https://boxd.it/1xMbsL,3.5,,,2020-12-29
2020-12-31,Tim and Eric's Billion Dollar Movie,2012,https://boxd.it/1y9trx,3,,,2020-12-31
2021-01-02,Yojimbo,1961,https://boxd.it/1yt1n3,4.5,Yes,,2021-01-02
2021-01-02,The Bridge on the River Kwai,1957,https://boxd.it/1yvp57,4,,w/ dad,2021-01-02
2021-01-13,Mister America,2019,https://boxd.it/1AbSi3,3.5,,,2021-01-13
2021-01-17,Evil Dead II,1987,https://boxd.it/1B0yip,5,Yes,w/ angus,2021-01-17
2021-01-18,Wonder Woman 1984,2020,https://boxd.it/1B7UeN,1,Yes,w/ angus,2021-01-18
2021-01-19,Spider-Man,2002,https://boxd.it/1BivoZ,3.5,Yes,w/ angus,2021-01-19
2021-01-20,Spider-Man 2,2004,https://boxd.it/1Brrlv,4,Yes,w/ angus,2021-01-20
2021-01-28,The Seventh Seal,1957,https://boxd.it/1CA0H7,5,Yes,w/ angus,2021-01-28
2021-01-31,The Matrix,1999,https://boxd.it/1CQhdl,4.5,Yes,w/ angus,2021-01-31
2021-01-31,The Matrix Reloaded,2003,https://boxd.it/1D0Bgp,3.5,,w/ angus,2021-01-31
2021-02-01,The Matrix Revolutions,2003,https://boxd.it/1DbOUJ,2,,w/ angus,2021-02-01
2021-03-01,Being John Malkovich,1999,https://boxd.it/1H9gNL,5,Yes,,2021-03-01
2021-03-02,Night on Earth,1991,https://boxd.it/1HhgOF,4.5,,,2021-03-02
2021-03-03,Broken Flowers,2005,https://boxd.it/1HnZgP,4.5,,,2021-03-03
2021-03-05,A Serious Man,2009,https://boxd.it/1HCofb,4.5,,,2021-03-05
2021-03-06,High Fidelity,2000,https://boxd.it/1HDYW3,4.5,Yes,,2021-03-06
2021-03-06,"O Brother, Where Art Thou?",2000,https://boxd.it/1HMdmv,3.5,,,2021-03-06
2021-03-08,Fantastic Mr. Fox,2009,https://boxd.it/1I58CB,4.5,Yes,,2021-03-08
2021-03-13,Coffee and Cigarettes,2003,https://boxd.it/1IzBqJ,4,,,2021-03-13
2021-03-31,Werner Herzog Eats His Shoe,1980,https://boxd.it/1LaapB,,Yes,,2021-03-31
2021-04-01,Godzilla vs. Kong,2021,https://boxd.it/1LiTDJ,3,,w/ dad,2021-04-01
2021-04-11,Con Air,1997,https://boxd.it/1MDv4L,4.5,,,2021-04-11
2021-04-13,El Camino: A Breaking Bad Movie,2019,https://boxd.it/1N61WL,3.5,,,2021-04-13
2021-04-17,Adaptation.,2002,https://boxd.it/1NEfor,5,Yes,,2021-04-17
2021-04-19,Nobody,2021,https://boxd.it/1NXAAL,3.5,,,2021-04-19
2021-04-26,The 8th Annual Live 'On Cinema' Oscar Special,2021,https://boxd.it/1OZcsh,,,,2021-04-26
2021-04-29,"Merry Christmas, Mr. Lawrence",1983,https://boxd.it/1PicXd,4.5,,,2021-04-29
2021-05-03,Burden of Dreams,1982,https://boxd.it/1PZu3D,4,,,2021-05-03
2021-05-30,The Life Aquatic with Steve Zissou,2004,https://boxd.it/1TvOSR,4.5,Yes,,2021-05-30
2021-06-01,Don't Look Now,1973,https://boxd.it/1TNmLJ,4,,,2021-06-01
2021-06-01,Barton Fink,1991,https://boxd.it/1TOuHH,4.5,Yes,,2021-06-01
2021-06-02,Rushmore,1998,https://boxd.it/1TYMOV,4.5,Yes,,2021-06-02
2021-06-03,Drunken Angel,1948,https://boxd.it/1U5QfT,3.5,,,2021-06-03
2021-06-03,Bottle Rocket,1996,https://boxd.it/1U6I4v,4,Yes,,2021-06-03
2021-06-09,"Stewart Lee: If You Prefer a Milder Comedian, Please Ask for One",2010,https://boxd.it/1UW8q5,,Yes,,2021-06-09
2021-06-10,"The Other One: The Long, Strange Trip of Bob Weir",2014,https://boxd.it/1V2Wr5,3,,,2021-06-10
2021-06-10,ReMastered: The Miami Showband Massacre,2019,https://boxd.it/1V3sQr,,,,2021-06-10
2021-06-11,King Rocker,2020,https://boxd.it/1V94IZ,4,,,2021-06-11
2021-06-12,Stewart Lee: Carpet Remnant World,2012,https://boxd.it/1VaU4z,,Yes,,2021-06-12
2021-06-13,Election,1999,https://boxd.it/1Via1l,4.5,Yes,,2021-06-13
2021-06-22,Dead Poets Society,1989,https://boxd.it/1WvH69,3.5,,,2021-06-22
2021-06-25,Rashomon,1950,https://boxd.it/1WQf4L,5,Yes,w/ patrick,2021-06-25
2021-06-25,Submarine,2010,https://boxd.it/1WV3CV,4.5,Yes,,2021-06-25
2021-07-04,The Umbrellas of Cherbourg,1964,https://boxd.it/1Y61Jh,3.5,,,2021-07-04
2021-07-08,Austin Powers: International Man of Mystery,1997,https://boxd.it/1YGtcH,3.5,,,2021-07-08
2021-07-08,Austin Powers: The Spy Who Shagged Me,1999,https://boxd.it/1YJ5Xl,3,,,2021-07-08
2021-07-09,Ratatouille,2007,https://boxd.it/1YPtNL,4.5,Yes,,2021-07-09
2021-07-09,Austin Powers in Goldmember,2002,https://boxd.it/1YRBxb,3,,,2021-07-09
2021-07-12,Face/Off,1997,https://boxd.it/1ZcliV,4,,,2021-07-12
2021-07-12,On the Rocks,2020,https://boxd.it/1ZlFZ9,2.5,,,2021-07-12
2021-07-13,Being There,1979,https://boxd.it/1ZulnR,4,,,2021-07-13
2021-07-13,The Royal Tenenbaums,2001,https://boxd.it/1ZuZyl,4.5,Yes,,2021-07-13
2021-07-14,Harold and Maude,1971,https://boxd.it/1ZAB7x,5,,,2021-07-14
2021-07-14,The Fly,1986,https://boxd.it/1ZCHBx,3.5,,,2021-07-14
2021-07-15,Eating Raoul,1982,https://boxd.it/1ZJQth,3.5,,,2021-07-15
2021-07-16,The Squid and the Whale,2005,https://boxd.it/1ZRNTn,3.5,,,2021-07-16
2021-07-17,M*A*S*H,1970,https://boxd.it/1ZVeBr,3,,,2021-07-17
2021-07-17,Magnolia,1999,https://boxd.it/204Ind,5,Yes,,2021-07-17
2021-07-18,Harold and Maude,1971,https://boxd.it/20eEFn,5,Yes,,2021-07-18
2021-07-19,Cigarettes & Coffee,1993,https://boxd.it/20kuq5,,,,2021-07-19
2021-07-19,Bulworth,1998,https://boxd.it/20lUmZ,3.5,,,2021-07-19
2021-07-19,Days of Heaven,1978,https://boxd.it/20pMxX,3.5,,,2021-07-19
2021-07-20,Punch-Drunk Love,2002,https://boxd.it/20rbO7,5,Yes,,2021-07-20
2021-07-20,Sideways,2004,https://boxd.it/20weMX,4.5,Yes,,2021-07-20
2021-07-20,Mattress Man Commercial,2003,https://boxd.it/20wp7r,,,,2021-07-20
2021-07-20,Black Widow,2021,https://boxd.it/20zqyp,2.5,,w/ dad,2021-07-20
2021-07-20,HAIM / Valentine,2017,https://boxd.it/20zUXz,,,,2021-07-20
2021-07-20,Ballchewer,2002,https://boxd.it/20zVeP,,,,2021-07-20
2021-07-21,Kiki's Delivery Service,1989,https://boxd.it/20FS03,4.5,Yes,w/ daisy,2021-07-21
2021-07-21,Blossoms & Blood,2003,https://boxd.it/20HThX,,,,2021-07-21
2021-07-22,WALL·E,2008,https://boxd.it/20MMGL,4,Yes,w/ daisy,2021-07-22
2021-07-22,The Trip,2010,https://boxd.it/20PIfn,3.5,,,2021-07-22
2021-07-23,The Trip to Italy,2014,https://boxd.it/20Yezv,3.5,,,2021-07-23
2021-07-24,The Gold of Naples,1954,https://boxd.it/2176p1,3.5,,,2021-07-24
2021-07-25,The Lower Depths,1936,https://boxd.it/218slH,3.5,,,2021-07-25
2021-07-25,Boudu Saved from Drowning,1932,https://boxd.it/21gjvJ,3,,,2021-07-25
2021-07-26,La Chinoise,1967,https://boxd.it/21rPm7,4.5,,,2021-07-26
2021-07-27,The Graduate,1967,https://boxd.it/21ARzl,5,Yes,,2021-07-27
2021-07-28,The Apartment,1960,https://boxd.it/21IX7X,5,,,2021-07-28
2021-07-29,Pierrot le Fou,1965,https://boxd.it/21RyRT,4.5,,,2021-07-29
2021-07-29,Rushmore,1998,https://boxd.it/21S6Sr,5,Yes,,2021-07-29
2021-07-30,Band of Outsiders,1964,https://boxd.it/21ZBSB,3.5,,,2021-07-30
2021-08-01,The Grand Budapest Hotel,2014,https://boxd.it/22iHlB,4.5,Yes,,2021-08-01
2021-08-02,The Sparks Brothers,2021,https://boxd.it/22s3Pr,4,,,2021-08-02
2021-08-03,Vivre Sa Vie,1962,https://boxd.it/22zeBT,3.5,,,2021-08-03
2021-08-03,Cousin Ben Troop Screening,2012,https://boxd.it/22zhxb,,,,2021-08-03
2021-08-03,Castello Cavalcanti,2013,https://boxd.it/22zle3,,,,2021-08-03
2021-08-03,Bottle Rocket,1994,https://boxd.it/22zqN3,,,,2021-08-03
2021-08-04,Fox and His Friends,1975,https://boxd.it/22K1Zv,3,,,2021-08-04
2021-08-05,Mysterious Skin,2004,https://boxd.it/22StD9,5,,,2021-08-05
2021-08-07,The Shape of Water,2017,https://boxd.it/239aoj,4.5,Yes,,2021-08-07
2021-08-09,Chungking Express,1994,https://boxd.it/23vYo3,5,,,2021-08-09
2021-08-10,Fallen Angels,1995,https://boxd.it/23DbAl,4,Yes,,2021-08-10
2021-08-10,In the Mood for Love,2000,https://boxd.it/23EQAD,4.5,Yes,,2021-08-10
2021-08-11,Chungking Express,1994,https://boxd.it/23Kflt,5,Yes,,2021-08-11
2021-08-11,Happy Together,1997,https://boxd.it/23N69T,4.5,,,2021-08-11
2021-08-12,2046,2004,https://boxd.it/23V8aP,4,,,2021-08-12
2021-08-13,The Suicide Squad,2021,https://boxd.it/243rGL,3.5,,,2021-08-13
2021-08-14,Bronson,2008,https://boxd.it/24bSC3,4,,,2021-08-14
2021-08-15,Oldboy,2003,https://boxd.it/24diZ5,5,Yes,,2021-08-15
2021-08-15,Dancer in the Dark,2000,https://boxd.it/24k1mJ,5,,,2021-08-15
2021-08-16,Drive,2011,https://boxd.it/24vZF9,4,,,2021-08-16
2021-08-17,Chungking Express,1994,https://boxd.it/24D1pV,5,Yes,,2021-08-17
2021-08-17,Only God Forgives,2013,https://boxd.it/24ElpD,5,,,2021-08-17
2021-08-18,Trainspotting,1996,https://boxd.it/24FhBd,4.5,Yes,,2021-08-18
2021-08-18,Jungle Cruise,2021,https://boxd.it/24NoFd,3,,w/ dad,2021-08-18
2021-08-19,Fantastic Mr. Fox,2009,https://boxd.it/24TSzB,4.5,Yes,,2021-08-19
2021-08-19,From Dusk Till Dawn,1996,https://boxd.it/24VAZF,3.5,Yes,,2021-08-19
2021-08-20,Cool Hand Luke,1967,https://boxd.it/253OAP,4,,w/ dad,2021-08-20
2021-08-21,The Doom Generation,1995,https://boxd.it/254ysH,4,,,2021-08-21
2021-08-22,Reservoir Dogs,1992,https://boxd.it/25kkEr,4,Yes,,2021-08-22
2021-08-22,Some Like It Hot,1959,https://boxd.it/25m11p,4.5,,"w/ dad, w/ daisy",2021-08-22
2021-08-23,Pulp Fiction,1994,https://boxd.it/25n2GZ,4,Yes,,2021-08-23
2021-08-24,Inglourious Basterds,2009,https://boxd.it/25F7pZ,4,Yes,,2021-08-24
2021-08-25,Wild at Heart,1990,https://boxd.it/25N9VJ,4.5,,,2021-08-25
2021-08-26,Blue Velvet,1986,https://boxd.it/25OcDb,5,,,2021-08-26
2021-08-26,Mulholland Drive,2001,https://boxd.it/25VX3t,4.5,,,2021-08-26
2021-08-27,Up,2009,https://boxd.it/261qkN,5,Yes,w/ daisy,2021-08-27
2021-08-30,Eraserhead,1977,https://boxd.it/26maiN,5,Yes,,2021-08-30
2021-08-30,Anomalisa,2015,https://boxd.it/26w6M5,4.5,Yes,,2021-08-30
2021-08-31,Pink Flamingos,1972,https://boxd.it/26F2w1,4,,,2021-08-31
2021-09-01,"Planes, Trains and Automobiles",1987,https://boxd.it/26Gsx7,4.5,Yes,,2021-09-01
2021-09-01,Premonitions Following an Evil Deed,1995,https://boxd.it/26M6AP,,,,2021-09-01
2021-09-01,The Pig Walks,2002,https://boxd.it/26M96t,,,,2021-09-01
2021-09-01,"Planes, Trains and Automobiles",1987,https://boxd.it/26MEd1,4.5,Yes,,2021-09-01
2021-09-01,Nowhere,1997,https://boxd.it/26N70Z,5,,,2021-09-01
2021-09-02,Lost Highway,1997,https://boxd.it/26O9mF,4.5,,,2021-09-02
2021-09-02,Scorpio Rising,1963,https://boxd.it/26SUW9,4,,,2021-09-02
2021-09-02,Female Trouble,1974,https://boxd.it/26UrTz,4,,,2021-09-02
2021-09-02,Fireworks,1947,https://boxd.it/26UUcp,3.5,,,2021-09-02
2021-09-03,Invocation of My Demon Brother,1969,https://boxd.it/26Vq5b,4.5,,,2021-09-03
2021-09-03,Lucifer Rising,1981,https://boxd.it/270nhN,4,,,2021-09-03
2021-09-03,Pig,2021,https://boxd.it/272mgt,4.5,,w/ angus,2021-09-03
2021-09-04,Kustom Kar Kommandos,1965,https://boxd.it/27b4Ut,,,,2021-09-04
2021-09-05,Welcome to the Dollhouse,1995,https://boxd.it/27j1GT,4.5,,,2021-09-05
2021-09-05,Happiness,1998,https://boxd.it/27kOKH,4.5,,,2021-09-05
2021-09-06,Storytelling,2001,https://boxd.it/27lSrB,5,,,2021-09-06
2021-09-06,The SpongeBob SquarePants Movie,2004,https://boxd.it/27rQYP,4,Yes,,2021-09-06
2021-09-07,Freddy Got Fingered,2001,https://boxd.it/27w40H,4,,,2021-09-07
2021-09-08,Twin Peaks,1990,https://boxd.it/27Gj5x,5,,,2021-09-08
2021-09-08,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/27Lymj,5,,,2021-09-08
2021-09-10,True Stories,1986,https://boxd.it/280R5h,5,,,2021-09-10
2021-09-10,The Matrix,1999,https://boxd.it/282sdT,5,Yes,,2021-09-10
2021-09-10,The Matrix Reloaded,2003,https://boxd.it/2835SV,3.5,Yes,,2021-09-10
2021-09-11,Stop Making Sense,1984,https://boxd.it/283AZD,5,Yes,,2021-09-11
2021-09-11,True Stories,1986,https://boxd.it/289Rzf,5,Yes,w/ daisy,2021-09-11
2021-09-11,The Matrix Revolutions,2003,https://boxd.it/28bdJN,2,Yes,,2021-09-11
